Date,Order_ID,Customer_ID,Category,Product,Quantity,Price,Revenue,Region
2025-01-21,ORD02207,CUST1742,Home & Kitchen,Vacuum,1,4117.72,4117.72,South
2025-01-21,ORD00688,CUST1849,Electronics,Tablet,4,23915.18,95660.72,East
2025-01-22,ORD02000,CUST1433,Home & Kitchen,Coffee Maker,1,10390.28,10390.28,North
2025-01-22,ORD00387,CUST1734,Electronics,Laptop,1,45996.12,45996.12,North
2025-01-22,ORD03676,CUST1620,Books,Textbook,4,540.51,2162.04,Central
2025-01-22,ORD02862,CUST1015,Sports,Bicycle,3,1964.54,5893.61,North
2025-01-22,ORD00380,CUST2801,Clothing,Dress,2,1927.67,3855.33,Central
2025-01-22,ORD02218,CUST2194,Electronics,Tablet,2,31898.42,63796.84,South
2025-01-22,ORD02869,CUST2487,Electronics,Smartphone,1,56463.43,56463.43,East
2025-01-22,ORD03709,CUST2519,Electronics,Headphones,1,39897.34,39897.34,North
2025-01-22,ORD02898,CUST1528,Books,Biography,1,840.17,840.17,South
2025-01-23,ORD00657,CUST1837,Books,Non-Fiction,1,1187.12,1187.12,East
2025-01-23,ORD04544,CUST2625,Home & Kitchen,Coffee Maker,1,3268.58,3268.58,South
2025-01-24,ORD02599,CUST2008,Clothing,T-Shirt,2,4005.94,8011.88,North
2025-01-24,ORD04821,CUST2084,Clothing,Jeans,2,2631.81,5263.63,West
2025-01-24,ORD01527,CUST2587,Sports,Bicycle,1,3522.64,3522.64,West
2025-01-24,ORD00670,CUST2646,Clothing,Shoes,1,1641.39,1641.39,East
2025-01-24,ORD00145,CUST2359,Home & Kitchen,Air Fryer,1,1546.09,1546.09,West
2025-01-24,ORD04198,CUST1462,Electronics,Smartphone,2,70351.69,140703.39,West
2025-01-25,ORD01851,CUST2558,Electronics,Smartphone,1,33469.32,33469.32,East
2025-01-25,ORD00289,CUST1995,Clothing,Jacket,2,2961.78,5923.57,Central
2025-01-25,ORD02491,CUST1024,Sports,Yoga Mat,1,6013.06,6013.06,East
2025-01-25,ORD03608,CUST1368,Electronics,Smartwatch,2,9893.03,19786.07,Central
2025-01-25,ORD03021,CUST2333,Clothing,Jeans,1,3405.5,3405.5,West
2025-01-25,ORD00467,CUST1241,Home & Kitchen,Coffee Maker,2,12778.76,25557.51,East
2025-01-25,ORD04506,CUST1824,Sports,Running Shoes,4,5067.9,20271.62,South
2025-01-25,ORD03501,CUST1193,Clothing,Jeans,1,3107.92,3107.92,Central
2025-01-26,ORD03054,CUST2049,Electronics,Headphones,1,68596.29,68596.29,North
2025-01-26,ORD02095,CUST2239,Electronics,Laptop,1,9545.78,9545.78,North
2025-01-26,ORD01170,CUST2796,Electronics,Smartphone,2,70254.14,140508.28,East
2025-01-26,ORD02676,CUST1752,Sports,Tennis Racket,1,8162.18,8162.18,Central
2025-01-26,ORD03764,CUST2019,Home & Kitchen,Cookware,2,7017.93,14035.86,Central
2025-01-26,ORD01070,CUST1786,Electronics,Headphones,1,73275.98,73275.98,East
2025-01-26,ORD04503,CUST2394,Sports,Running Shoes,1,9809.65,9809.65,West
2025-01-26,ORD03012,CUST2972,Clothing,T-Shirt,1,1829.79,1829.79,Central
2025-01-26,ORD04562,CUST1227,Electronics,Smartwatch,2,23634.85,47269.69,North
2025-01-27,ORD02834,CUST1882,Electronics,Laptop,1,61342.26,61342.26,South
2025-01-27,ORD00965,CUST1462,Electronics,Smartphone,1,5234.12,5234.12,South
2025-01-27,ORD00111,CUST2574,Home & Kitchen,Coffee Maker,1,2049.44,2049.44,South
2025-01-27,ORD03182,CUST1852,Home & Kitchen,Cookware,3,10208.6,30625.81,North
2025-01-27,ORD02425,CUST2833,Books,Biography,4,701.97,2807.87,North
2025-01-27,ORD02434,CUST1514,Clothing,Shoes,2,1995.71,3991.41,North
2025-01-27,ORD00697,CUST1874,Electronics,Laptop,3,54210.96,162632.87,East
2025-01-27,ORD04822,CUST2914,Electronics,Tablet,4,6629.71,26518.82,South
2025-01-27,ORD04042,CUST1302,Electronics,Smartwatch,1,16750.39,16750.39,South
2025-01-28,ORD02999,CUST2026,Electronics,Tablet,1,68522.49,68522.49,East
2025-01-28,ORD02756,CUST2690,Clothing,Shoes,2,1872.48,3744.96,Central
2025-01-28,ORD00020,CUST1401,Electronics,Headphones,1,69559.92,69559.92,Central
2025-01-29,ORD04963,CUST2791,Sports,Dumbbells,3,6839.83,20519.49,Central
2025-01-29,ORD02209,CUST1882,Clothing,Jeans,1,3780.67,3780.67,West
2025-01-29,ORD03160,CUST2774,Books,Non-Fiction,1,833.73,833.73,East
2025-01-29,ORD04784,CUST2983,Electronics,Smartphone,1,59267.57,59267.57,West
2025-01-29,ORD03639,CUST2940,Sports,Tennis Racket,1,4409.22,4409.22,North
2025-01-29,ORD01270,CUST1278,Sports,Yoga Mat,2,5140.19,10280.38,East
2025-01-29,ORD00023,CUST2302,Books,Non-Fiction,1,1020.17,1020.17,East
2025-01-30,ORD04061,CUST1184,Clothing,Shoes,2,2175.82,4351.64,North
2025-01-30,ORD02710,CUST1892,Home & Kitchen,Cookware,2,7878.7,15757.4,Central
2025-01-30,ORD00897,CUST2595,Electronics,Smartwatch,1,16506.32,16506.32,East
2025-01-30,ORD00270,CUST2903,Sports,Tennis Racket,4,3714.49,14857.98,East
2025-01-30,ORD04121,CUST1670,Clothing,Jacket,4,947.42,3789.68,North
2025-01-30,ORD01830,CUST1548,Books,Non-Fiction,1,1613.0,1613.0,North
2025-01-30,ORD02304,CUST2964,Electronics,Tablet,3,64365.58,193096.73,West
2025-01-30,ORD00417,CUST2625,Clothing,Jeans,1,4753.05,4753.05,South
2025-01-31,ORD02566,CUST2260,Home & Kitchen,Cookware,5,7155.26,35776.31,West
2025-01-31,ORD02666,CUST1133,Sports,Bicycle,1,6776.99,6776.99,East
2025-01-31,ORD02363,CUST2680,Home & Kitchen,Vacuum,1,5676.01,5676.01,North
2025-01-31,ORD00917,CUST1977,Sports,Bicycle,1,5762.45,5762.45,East
2025-01-31,ORD02533,CUST1964,Sports,Running Shoes,2,7198.28,14396.55,North
2025-01-31,ORD00251,CUST2892,Clothing,Jeans,2,3158.9,6317.8,West
2025-01-31,ORD01817,CUST1967,Electronics,Smartwatch,1,54017.39,54017.39,South
2025-02-01,ORD00968,CUST2134,Electronics,Smartphone,1,43357.73,43357.73,South
2025-02-01,ORD04105,CUST2903,Clothing,Shoes,1,2156.68,2156.68,South
2025-02-01,ORD01804,CUST2739,Home & Kitchen,Air Fryer,1,7525.98,7525.98,West
2025-02-01,ORD03801,CUST2019,Home & Kitchen,Blender,2,13776.81,27553.61,South
2025-02-01,ORD04129,CUST1720,Electronics,Tablet,1,17672.69,17672.69,West
2025-02-01,ORD04397,CUST1087,Home & Kitchen,Blender,1,5125.84,5125.84,Central
2025-02-01,ORD04296,CUST2704,Books,Biography,5,1472.06,7360.3,East
2025-02-01,ORD02943,CUST1979,Books,Non-Fiction,2,1091.66,2183.33,South
2025-02-01,ORD01071,CUST2692,Sports,Yoga Mat,2,2889.37,5778.75,East
2025-02-01,ORD02229,CUST1159,Home & Kitchen,Blender,2,14387.8,28775.6,North
2025-02-02,ORD04019,CUST1742,Home & Kitchen,Vacuum,2,12378.83,24757.65,East
2025-02-02,ORD01879,CUST1596,Sports,Bicycle,2,6837.32,13674.63,West
2025-02-02,ORD04795,CUST2392,Home & Kitchen,Air Fryer,1,12916.79,12916.79,Central
2025-02-02,ORD01975,CUST2246,Electronics,Tablet,1,38077.61,38077.61,North
2025-02-02,ORD04684,CUST2196,Electronics,Headphones,2,47864.07,95728.14,North
2025-02-02,ORD04898,CUST2730,Clothing,T-Shirt,2,4922.22,9844.43,North
2025-02-02,ORD02641,CUST2204,Clothing,Shoes,1,3683.05,3683.05,Central
2025-02-02,ORD01022,CUST2856,Home & Kitchen,Blender,2,10409.6,20819.2,West
2025-02-02,ORD04794,CUST1626,Sports,Tennis Racket,3,3218.94,9656.81,Central
2025-02-02,ORD03061,CUST1940,Books,Comics,1,261.23,261.23,Central
2025-02-03,ORD03534,CUST1726,Electronics,Headphones,2,24079.16,48158.32,East
2025-02-03,ORD02230,CUST1030,Books,Fiction,2,641.17,1282.35,West
2025-02-03,ORD04875,CUST1359,Electronics,Laptop,1,17761.53,17761.53,Central
2025-02-03,ORD03766,CUST1004,Books,Non-Fiction,1,991.2,991.2,East
2025-02-03,ORD02558,CUST1168,Books,Fiction,2,341.33,682.67,West
2025-02-03,ORD02716,CUST2002,Home & Kitchen,Air Fryer,2,7993.87,15987.74,North
2025-02-03,ORD02523,CUST2682,Clothing,Dress,2,941.07,1882.14,North
2025-02-04,ORD02227,CUST2207,Sports,Running Shoes,1,2767.54,2767.54,North
2025-02-04,ORD01189,CUST1372,Electronics,Laptop,1,33566.38,33566.38,East
2025-02-04,ORD03163,CUST1303,Electronics,Smartwatch,1,54441.92,54441.92,East
2025-02-04,ORD00144,CUST1383,Electronics,Smartphone,2,45295.68,90591.35,West
2025-02-04,ORD00742,CUST2762,Clothing,Dress,1,1026.7,1026.7,South
2025-02-05,ORD02446,CUST2263,Sports,Yoga Mat,2,2840.45,5680.9,East
2025-02-05,ORD04619,CUST2487,Electronics,Tablet,1,65445.53,65445.53,West
2025-02-05,ORD01652,CUST1225,Electronics,Smartwatch,2,54333.38,108666.76,West
2025-02-05,ORD02920,CUST2357,Books,Textbook,2,1564.39,3128.79,West
2025-02-05,ORD02726,CUST2134,Clothing,Shoes,2,2340.53,4681.06,South
2025-02-05,ORD03549,CUST2274,Electronics,Headphones,1,67339.1,67339.1,South
2025-02-06,ORD04582,CUST1148,Home & Kitchen,Air Fryer,1,7910.69,7910.69,North
2025-02-06,ORD00017,CUST2817,Electronics,Laptop,1,62656.03,62656.03,North
2025-02-06,ORD02910,CUST1501,Electronics,Headphones,1,64806.5,64806.5,South
2025-02-06,ORD02909,CUST2934,Clothing,Dress,1,4775.76,4775.76,North
2025-02-06,ORD01676,CUST1022,Clothing,T-Shirt,1,1263.71,1263.71,West
2025-02-06,ORD02184,CUST2928,Sports,Yoga Mat,2,6634.01,13268.02,Central
2025-02-06,ORD03836,CUST2693,Electronics,Headphones,1,42350.78,42350.78,Central
2025-02-06,ORD02216,CUST1349,Books,Biography,1,1802.84,1802.84,West
2025-02-06,ORD01723,CUST2069,Clothing,T-Shirt,2,2826.28,5652.56,North
2025-02-06,ORD00037,CUST1835,Clothing,Jeans,4,2135.32,8541.27,Central
2025-02-07,ORD01731,CUST1640,Electronics,Smartwatch,1,63683.12,63683.12,East
2025-02-07,ORD02181,CUST1227,Books,Textbook,2,707.92,1415.84,West
2025-02-07,ORD04180,CUST1802,Sports,Tennis Racket,2,1559.71,3119.43,Central
2025-02-07,ORD01911,CUST2194,Clothing,Shoes,2,3333.05,6666.11,West
2025-02-07,ORD01658,CUST2669,Clothing,T-Shirt,1,652.2,652.2,South
2025-02-08,ORD03561,CUST1107,Electronics,Laptop,1,61674.59,61674.59,Central
2025-02-08,ORD03967,CUST1873,Books,Biography,4,909.51,3638.02,Central
2025-02-08,ORD03935,CUST1186,Clothing,Jeans,3,706.88,2120.63,South
2025-02-08,ORD04904,CUST1097,Electronics,Laptop,4,49735.68,198942.7,East
2025-02-08,ORD03013,CUST1701,Sports,Running Shoes,3,2955.99,8867.96,Central
2025-02-08,ORD04221,CUST1878,Clothing,Jeans,1,1712.78,1712.78,South
2025-02-08,ORD01528,CUST2630,Electronics,Tablet,1,18015.27,18015.27,West
2025-02-08,ORD02377,CUST2356,Clothing,Jacket,1,518.89,518.89,Central
2025-02-08,ORD03191,CUST2387,Home & Kitchen,Cookware,1,2951.56,2951.56,East
2025-02-08,ORD04534,CUST2286,Electronics,Tablet,1,29612.03,29612.03,East
2025-02-09,ORD03908,CUST1918,Electronics,Laptop,5,50314.4,251571.98,North
2025-02-09,ORD04778,CUST2210,Electronics,Tablet,1,63677.18,63677.18,East
2025-02-09,ORD01437,CUST1847,Books,Comics,1,866.01,866.01,North
2025-02-10,ORD02324,CUST1300,Clothing,Jeans,1,4901.69,4901.69,Central
2025-02-10,ORD00503,CUST2034,Home & Kitchen,Blender,1,5097.4,5097.4,North
2025-02-10,ORD03183,CUST2039,Books,Biography,1,927.75,927.75,South
2025-02-10,ORD01263,CUST1315,Electronics,Headphones,3,16581.12,49743.36,Central
2025-02-10,ORD02998,CUST1792,Sports,Running Shoes,1,3303.7,3303.7,South
2025-02-10,ORD04829,CUST1510,Sports,Dumbbells,2,6906.09,13812.19,East
2025-02-11,ORD02404,CUST1446,Electronics,Smartwatch,2,5266.17,10532.35,South
2025-02-11,ORD02698,CUST1431,Clothing,T-Shirt,2,1664.04,3328.08,South
2025-02-11,ORD01703,CUST1178,Books,Fiction,1,812.41,812.41,East
2025-02-11,ORD04594,CUST1387,Electronics,Smartwatch,1,16385.41,16385.41,South
2025-02-11,ORD04632,CUST1939,Home & Kitchen,Air Fryer,3,10316.41,30949.24,West
2025-02-11,ORD01531,CUST1158,Clothing,T-Shirt,1,4805.59,4805.59,South
2025-02-11,ORD03716,CUST2905,Electronics,Smartwatch,1,28929.89,28929.89,West
2025-02-11,ORD00762,CUST1672,Electronics,Laptop,1,42713.23,42713.23,Central
2025-02-11,ORD00047,CUST1688,Sports,Running Shoes,3,5387.65,16162.95,West
2025-02-11,ORD00085,CUST1555,Electronics,Smartwatch,1,60468.59,60468.59,South
2025-02-12,ORD04865,CUST1502,Clothing,Jeans,3,4463.69,13391.08,North
2025-02-12,ORD04576,CUST1943,Electronics,Smartwatch,1,22067.01,22067.01,South
2025-02-12,ORD03349,CUST1290,Electronics,Smartwatch,1,47931.08,47931.08,South
2025-02-12,ORD03753,CUST2109,Sports,Bicycle,4,8154.13,32616.52,East
2025-02-12,ORD04642,CUST2850,Books,Fiction,1,1728.78,1728.78,West
2025-02-12,ORD02620,CUST1314,Home & Kitchen,Blender,1,9494.47,9494.47,North
2025-02-12,ORD03417,CUST1319,Electronics,Laptop,3,23565.82,70697.46,Central
2025-02-12,ORD03073,CUST1367,Home & Kitchen,Cookware,1,2914.97,2914.97,South
2025-02-12,ORD03571,CUST2399,Home & Kitchen,Blender,1,4492.72,4492.72,East
2025-02-13,ORD02144,CUST1605,Books,Comics,2,332.68,665.36,West
2025-02-13,ORD04169,CUST1113,Books,Biography,2,587.85,1175.7,North
2025-02-13,ORD04425,CUST1381,Electronics,Tablet,1,44106.27,44106.27,West
2025-02-13,ORD04184,CUST2402,Home & Kitchen,Cookware,1,8600.53,8600.53,Central
2025-02-13,ORD01776,CUST2731,Clothing,Jeans,2,3647.2,7294.41,West
2025-02-13,ORD02429,CUST1185,Electronics,Smartwatch,1,44667.05,44667.05,South
2025-02-13,ORD00103,CUST1831,Electronics,Smartwatch,1,69963.78,69963.78,South
2025-02-13,ORD01040,CUST2268,Clothing,Jacket,2,2421.98,4843.96,North
2025-02-14,ORD00254,CUST1086,Clothing,T-Shirt,1,883.15,883.15,East
2025-02-14,ORD02106,CUST1490,Clothing,Jeans,1,4193.8,4193.8,South
2025-02-14,ORD02615,CUST2752,Clothing,Shoes,1,3165.98,3165.98,West
2025-02-14,ORD02670,CUST2350,Books,Textbook,3,661.24,1983.71,North
2025-02-14,ORD04236,CUST2887,Sports,Tennis Racket,1,9893.16,9893.16,West
2025-02-14,ORD01421,CUST1240,Home & Kitchen,Blender,1,5745.76,5745.76,East
2025-02-14,ORD02259,CUST1301,Clothing,Dress,1,1960.78,1960.78,South
2025-02-14,ORD04616,CUST2412,Home & Kitchen,Cookware,1,10037.86,10037.86,South
2025-02-14,ORD04891,CUST2664,Home & Kitchen,Blender,2,14298.71,28597.41,South
2025-02-15,ORD02604,CUST1062,Clothing,Jacket,1,3324.91,3324.91,Central
2025-02-15,ORD03703,CUST2255,Electronics,Laptop,5,61361.64,306808.21,South
2025-02-15,ORD00123,CUST2820,Clothing,T-Shirt,2,911.09,1822.18,West
2025-02-16,ORD00405,CUST1496,Clothing,Jeans,1,1196.79,1196.79,West
2025-02-16,ORD00411,CUST1973,Home & Kitchen,Blender,1,14548.36,14548.36,West
2025-02-16,ORD00376,CUST2070,Books,Textbook,2,1839.5,3679.0,West
2025-02-16,ORD01043,CUST2921,Sports,Bicycle,1,6009.64,6009.64,East
2025-02-16,ORD01029,CUST1992,Electronics,Laptop,2,56114.45,112228.9,Central
2025-02-16,ORD02385,CUST1542,Home & Kitchen,Vacuum,1,4337.93,4337.93,West
2025-02-17,ORD04716,CUST1615,Home & Kitchen,Air Fryer,1,10434.13,10434.13,Central
2025-02-17,ORD02573,CUST1100,Electronics,Tablet,5,51693.39,258466.93,East
2025-02-17,ORD03304,CUST2194,Electronics,Laptop,1,71442.68,71442.68,Central
2025-02-17,ORD04796,CUST1250,Home & Kitchen,Air Fryer,2,14724.18,29448.35,Central
2025-02-17,ORD00167,CUST1380,Sports,Running Shoes,1,4771.93,4771.93,West
2025-02-18,ORD03391,CUST2276,Sports,Yoga Mat,4,881.28,3525.13,South
2025-02-18,ORD02825,CUST2721,Electronics,Headphones,1,65283.05,65283.05,North
2025-02-18,ORD00642,CUST2772,Books,Comics,1,260.57,260.57,North
2025-02-18,ORD00308,CUST1160,Home & Kitchen,Blender,2,11465.18,22930.36,West
2025-02-18,ORD00707,CUST1640,Electronics,Laptop,4,36359.87,145439.48,South
2025-02-19,ORD01204,CUST2982,Electronics,Smartphone,2,29682.19,59364.38,North
2025-02-19,ORD01766,CUST1135,Electronics,Laptop,1,73345.23,73345.23,North
2025-02-19,ORD01602,CUST2291,Electronics,Headphones,1,17767.48,17767.48,South
2025-02-19,ORD04071,CUST2289,Electronics,Headphones,4,55711.23,222844.9,North
2025-02-19,ORD04138,CUST1919,Books,Fiction,1,355.12,355.12,East
2025-02-19,ORD00691,CUST1944,Home & Kitchen,Blender,1,13733.78,13733.78,East
2025-02-19,ORD01614,CUST2410,Home & Kitchen,Blender,1,2926.95,2926.95,East
2025-02-19,ORD00136,CUST2322,Clothing,T-Shirt,1,3896.72,3896.72,Central
2025-02-19,ORD01485,CUST1020,Sports,Tennis Racket,3,5459.22,16377.67,North
2025-02-19,ORD03367,CUST1268,Electronics,Tablet,2,41304.11,82608.22,North
2025-02-20,ORD03394,CUST2169,Sports,Running Shoes,1,9164.71,9164.71,North
2025-02-20,ORD02921,CUST2939,Sports,Tennis Racket,2,9513.61,19027.22,North
2025-02-20,ORD00060,CUST1261,Books,Textbook,1,1058.57,1058.57,North
2025-02-20,ORD00217,CUST2820,Electronics,Smartphone,1,37166.33,37166.33,South
2025-02-20,ORD03533,CUST1100,Electronics,Headphones,2,37505.66,75011.31,South
2025-02-20,ORD02170,CUST1738,Electronics,Tablet,1,65761.53,65761.53,West
2025-02-20,ORD01386,CUST2949,Sports,Bicycle,4,7846.12,31384.5,North
2025-02-20,ORD03910,CUST1752,Clothing,Jeans,1,3519.19,3519.19,North
2025-02-20,ORD00086,CUST2586,Clothing,Jacket,2,4720.22,9440.43,East
2025-02-21,ORD01475,CUST2421,Clothing,Dress,2,3527.21,7054.41,West
2025-02-21,ORD00644,CUST2548,Books,Biography,1,994.29,994.29,West
2025-02-21,ORD04179,CUST2066,Electronics,Smartphone,1,57802.49,57802.49,North
2025-02-21,ORD01285,CUST2114,Home & Kitchen,Cookware,3,5691.54,17074.61,Central
2025-02-21,ORD04917,CUST2028,Electronics,Headphones,3,48698.19,146094.57,North
2025-02-21,ORD03404,CUST1424,Clothing,Shoes,4,739.33,2957.34,North
2025-02-21,ORD03782,CUST2469,Sports,Yoga Mat,2,2879.62,5759.25,Central
2025-02-21,ORD04998,CUST2391,Home & Kitchen,Blender,1,11170.32,11170.32,South
2025-02-21,ORD03194,CUST2857,Home & Kitchen,Air Fryer,1,11049.46,11049.46,East
2025-02-21,ORD01909,CUST2824,Home & Kitchen,Blender,1,9120.61,9120.61,West
2025-02-22,ORD03586,CUST1104,Electronics,Smartwatch,3,5123.94,15371.81,West
2025-02-22,ORD03824,CUST2172,Books,Biography,1,1293.49,1293.49,Central
2025-02-22,ORD01949,CUST2069,Home & Kitchen,Vacuum,1,9119.77,9119.77,North
2025-02-22,ORD00418,CUST2292,Sports,Tennis Racket,2,6449.46,12898.93,South
2025-02-22,ORD04637,CUST1685,Electronics,Smartphone,1,67515.63,67515.63,West
2025-02-22,ORD00584,CUST1361,Sports,Yoga Mat,2,9256.4,18512.81,Central
2025-02-23,ORD04047,CUST1728,Home & Kitchen,Air Fryer,5,4260.95,21304.75,South
2025-02-23,ORD02070,CUST1427,Electronics,Laptop,5,79802.46,399012.32,East
2025-02-23,ORD04790,CUST1089,Clothing,Jacket,1,2820.34,2820.34,Central
2025-02-23,ORD00083,CUST2131,Sports,Dumbbells,2,7903.97,15807.94,South
2025-02-24,ORD04240,CUST1313,Clothing,T-Shirt,1,2214.28,2214.28,South
2025-02-24,ORD02881,CUST2031,Home & Kitchen,Cookware,2,8801.47,17602.93,East
2025-02-24,ORD02288,CUST1062,Electronics,Headphones,1,28562.56,28562.56,South
2025-02-24,ORD03024,CUST2752,Clothing,Shoes,5,1271.14,6355.7,East
2025-02-24,ORD04627,CUST2517,Home & Kitchen,Vacuum,4,10738.98,42955.93,Central
2025-02-24,ORD02891,CUST2462,Electronics,Headphones,2,34935.45,69870.9,East
2025-02-24,ORD04095,CUST1398,Home & Kitchen,Coffee Maker,1,5766.89,5766.89,West
2025-02-25,ORD00823,CUST2602,Home & Kitchen,Vacuum,1,6661.1,6661.1,East
2025-02-25,ORD03016,CUST1878,Clothing,Dress,1,4043.55,4043.55,West
2025-02-25,ORD01615,CUST2957,Home & Kitchen,Cookware,4,3007.89,12031.55,East
2025-02-25,ORD03279,CUST2059,Clothing,T-Shirt,1,966.51,966.51,East
2025-02-26,ORD04419,CUST2799,Books,Textbook,1,929.93,929.93,East
2025-02-26,ORD01163,CUST1954,Electronics,Laptop,3,70620.0,211860.0,Central
2025-02-26,ORD04864,CUST1446,Books,Biography,1,462.01,462.01,East
2025-02-26,ORD00754,CUST2288,Electronics,Laptop,1,40272.22,40272.22,West
2025-02-26,ORD03511,CUST2595,Electronics,Smartwatch,1,10888.83,10888.83,Central
2025-02-26,ORD04449,CUST2366,Clothing,Jacket,1,2875.87,2875.87,West
2025-02-26,ORD02963,CUST2151,Home & Kitchen,Vacuum,1,7825.22,7825.22,East
2025-02-26,ORD01969,CUST2806,Electronics,Smartphone,2,35010.91,70021.82,East
2025-02-26,ORD00820,CUST1046,Electronics,Laptop,3,76544.06,229632.18,West
2025-02-26,ORD03997,CUST2338,Electronics,Headphones,2,78790.82,157581.64,West
2025-02-26,ORD01942,CUST1535,Clothing,Dress,2,1996.01,3992.03,Central
2025-02-26,ORD02151,CUST1642,Home & Kitchen,Coffee Maker,2,10837.79,21675.57,Central
2025-02-26,ORD00981,CUST2143,Sports,Running Shoes,2,805.57,1611.14,Central
2025-02-27,ORD00703,CUST2068,Books,Comics,2,1526.25,3052.5,East
2025-02-27,ORD03255,CUST2007,Electronics,Tablet,2,13674.7,27349.41,North
2025-02-27,ORD04775,CUST2450,Electronics,Laptop,2,47076.08,94152.17,West
2025-02-27,ORD01395,CUST1977,Electronics,Tablet,1,6024.49,6024.49,South
2025-02-27,ORD01326,CUST1195,Sports,Running Shoes,1,5029.55,5029.55,North
2025-02-27,ORD02685,CUST1224,Electronics,Smartwatch,1,8206.52,8206.52,Central
2025-02-28,ORD01838,CUST2480,Electronics,Smartwatch,1,77693.16,77693.16,North
2025-02-28,ORD04920,CUST1452,Electronics,Smartphone,3,69539.16,208617.48,South
2025-02-28,ORD02300,CUST1251,Clothing,T-Shirt,1,831.02,831.02,Central
2025-02-28,ORD04278,CUST2068,Electronics,Tablet,1,14780.29,14780.29,West
2025-02-28,ORD00282,CUST2722,Home & Kitchen,Cookware,1,8737.85,8737.85,Central
2025-02-28,ORD03989,CUST1808,Electronics,Smartphone,1,58040.07,58040.07,West
2025-02-28,ORD00134,CUST2570,Electronics,Smartwatch,1,20878.58,20878.58,West
2025-03-01,ORD01037,CUST2477,Electronics,Headphones,1,66547.05,66547.05,South
2025-03-01,ORD00195,CUST2278,Clothing,Shoes,1,2939.07,2939.07,Central
2025-03-01,ORD02438,CUST1016,Home & Kitchen,Vacuum,3,8269.49,24808.47,South
2025-03-01,ORD03657,CUST1093,Sports,Running Shoes,1,7941.84,7941.84,Central
2025-03-01,ORD03717,CUST1797,Electronics,Headphones,1,19398.82,19398.82,South
2025-03-01,ORD01309,CUST2720,Electronics,Tablet,1,56717.33,56717.33,Central
2025-03-01,ORD04253,CUST2121,Electronics,Smartphone,5,17210.02,86050.11,South
2025-03-01,ORD04611,CUST1304,Electronics,Headphones,1,13796.71,13796.71,South
2025-03-02,ORD00769,CUST1574,Electronics,Smartwatch,1,22056.63,22056.63,South
2025-03-02,ORD04993,CUST2767,Electronics,Smartwatch,1,30622.53,30622.53,West
2025-03-02,ORD04116,CUST1634,Clothing,Dress,2,541.09,1082.17,North
2025-03-02,ORD02401,CUST1458,Books,Comics,2,504.92,1009.84,North
2025-03-02,ORD04932,CUST1880,Electronics,Smartphone,1,70194.39,70194.39,South
2025-03-02,ORD00181,CUST1837,Electronics,Headphones,5,11315.98,56579.88,North
2025-03-02,ORD04751,CUST1854,Sports,Yoga Mat,2,6707.71,13415.43,Central
2025-03-02,ORD01504,CUST2605,Clothing,Jacket,1,2556.41,2556.41,South
2025-03-02,ORD03758,CUST1815,Electronics,Laptop,1,16565.06,16565.06,South
2025-03-02,ORD04941,CUST2166,Clothing,Dress,1,3190.27,3190.27,West
2025-03-02,ORD01182,CUST1864,Electronics,Laptop,1,62955.81,62955.81,South
2025-03-02,ORD04092,CUST1498,Clothing,Shoes,3,1855.57,5566.72,West
2025-03-02,ORD03441,CUST1863,Home & Kitchen,Air Fryer,1,1394.01,1394.01,East
2025-03-02,ORD00908,CUST1295,Clothing,Jeans,1,4062.63,4062.63,South
2025-03-02,ORD00395,CUST1923,Electronics,Headphones,1,69923.38,69923.38,East
2025-03-03,ORD02369,CUST1079,Electronics,Headphones,2,29805.44,59610.87,Central
2025-03-03,ORD03544,CUST1245,Clothing,Dress,1,1616.27,1616.27,Central
2025-03-03,ORD04887,CUST2310,Clothing,Jacket,1,1212.17,1212.17,West
2025-03-03,ORD02450,CUST2028,Books,Comics,2,1150.07,2300.15,East
2025-03-03,ORD04141,CUST1447,Home & Kitchen,Air Fryer,2,13197.04,26394.08,East
